Original Part,Quantity,Preview,Subtotal,Stock,Supplier Order Quantity,Order List,Supplier Name,Supplier Part Number,Order List (Supplier Link),Unit Price
DT06-4S-2146-0.6M-DT06-4S,1,,,,,,,,,
RSSD RJ45S 441-3M,1,https://sigma.octopart.com/138790021/image/TURCK-RSSD-RJ45S-441-3M.jpg,,,,,,,,
RKC 6T-6/S618,1,https://sigma.octopart.com/12140070/image/TURCK-RKC-6T-6-S618.jpg,,,,,,,,
B 4151-0/9,1,https://sigma.octopart.com/10070056/image/TURCK-B-4151-0-9.jpg,,,,,,,,
FKFD 8,1,https://sigma.octopart.com/147485645/image/TURCK-FKFD-8.jpg,,,,,,,,
843473-1,1,https://sigma.octopart.com/67015631/image/TE-Connectivity-843473-1.png,,,,,,,,
SM31E,1,https://sigma.octopart.com/10074237/image/Banner-SM31E.jpg,,,,,,,,
1300970262,1,https://sigma.octopart.com/147894708/image/Molex-1300970262.gif,,,,,,,,
30VSB6,1,https://sigma.octopart.com/55976009/image/TE-Connectivity---Corcom-30VSB6.jpg,,,,,,,,
EP-6-11P,1,https://sigma.octopart.com/40867572/image/Amphenol-Audio-EP-6-11P.jpg,,,,,,,,
TRG610-T6T-1M,1,https://sigma.octopart.com/157586593/image/L-Com-TRG610-T6T-1M.jpg,,,,,,,,
130920-BK-E,1,https://sigma.octopart.com/86010000/image/Metz-Connect-130920-BK-E.jpg,,,,,,,,
130B11D20002-E,1,https://sigma.octopart.com/135555410/image/Metz-Connect-130B11D20002-E.jpg,,,,,,,,
G38000036800,1,https://sigma.octopart.com/86134243/image/Carlo-Gavazzi-G38000036800.jpg,,,,,,,,
NB100805,1,https://sigma.octopart.com/157542186/image/L-Com-NB100805.jpg,,,,,,,,
RM1A60A100,1,https://sigma.octopart.com/83800049/image/Carlo-Gavazzi-RM1A60A100.jpg,169.62,0,1,Wolf Automation RM1A60A100,Wolf Automation,RM1A60A100,https://octopart.com/opatz8j6/a1?t=aKZp71ADn2wOwsMmQrGkg_6ZKzy2icBbJUxkbukLKF8OuY3SdhJE3XlZH4OtxvySqRVVTjARc7ndUqXoquuO90UUnJ7YyYhxaZHbzmIOzW-OlK5vHP9Mg23kMu06GVDrBJmfZqm7q6SC6G938FHS18gSTY9fP0GVwk3TJ7sLWqkl3daPoXjJC6vhzzHunN4edPYylmYTr9a0XIHlYSz665yztNdUng6avSGtxjyfz9w0iwnxGkD_BZD3gMEh4xo6C7LAiJcNBi0mLhP39oY_m1Jwijg,169.62
31186-1830,1,https://sigma.octopart.com/168628945/image/Sensata---BEI-Sensors-31186-1830.jpg,,,,,,,,
9610R3.4KL2.0,1,https://sigma.octopart.com/68542383/image/Sensata-9610R3.4KL2.0.jpg,,,,,,,,
CM30-16BPP-EC1,1,https://sigma.octopart.com/111936759/image/Sick-Optic-Electronic-CM30-16BPP-EC1.jpg,,,,,,,,
MM08-60APS-ZUK,1,https://sigma.octopart.com/141707354/image/Sick-Optic-Electronic-MM08-60APS-ZUK.png,,,,,,,,
IMF12-04BPSNC0S,1,https://sigma.octopart.com/137665723/image/Sick-Optic-Electronic-IMF12-04BPSNC0S.jpg,,,,,,,,
HTB18-P4A2BB,1,https://sigma.octopart.com/146811609/image/Sick-Optic-Electronic-HTB18-P4A2BB.jpg,,,,,,,,
RE21-SA05,1,https://sigma.octopart.com/146814364/image/Sick-Optic-Electronic-RE21-SA05.jpg,,,,,,,,
130920-BKKE,1,https://sigma.octopart.com/86010000/image/Metz-Connect-130920-BKKE.jpg,,,,,,,,
77.01.8.230.8050,1,https://sigma.octopart.com/145937561/image/Finder-77.01.8.230.8050.jpg,,,,,,,,
2027180,1,https://sigma.octopart.com/136908356/image/Sick-Optic-Electronic-2027180.jpg,,,,,,,,
IM08-02BPS-ZT1,1,https://sigma.octopart.com/126402215/image/Sick-Optic-Electronic-IM08-02BPS-ZT1.jpg,,,,,,,,
60001-008,1,https://sigma.octopart.com/120418592/image/Sensata---BEI-Sensors-60001-008.jpg,,,,,,,,
IME18-05BPSZC0S,1,https://sigma.octopart.com/179170958/image/Sick-Optic-Electronic-IME18-05BPSZC0S.jpg,,,,,,,,
01039-2487,1,https://sigma.octopart.com/112015837/image/Sensata---BEI-Sensors-01039-2487.jpg,,,,,,,,
WL100L-F2131,1,https://sigma.octopart.com/169830303/image/Sick-Optic-Electronic-WL100L-F2131.jpg,,,,,,,,
RKMV 8-354/2 M,1,https://sigma.octopart.com/152706905/image/Lumberg-RKMV-8-354-2M.jpg,,,,,,,,
Si5010,1,https://sigma.octopart.com/147318412/image/ifm-Electronic-SI5010.jpg,,,,,,,,
WL9G-3N2432,1,https://sigma.octopart.com/139853513/image/Sick-Optic-Electronic-WL9G-3N2432.jpg,,,,,,,,
PKG 4M-10/S90/S101,1,https://sigma.octopart.com/12493414/image/TURCK-PKG-4M-10-S90-S101.jpg,,,,,,,,
BI2-EH6.5-AP6X-V1131,1,https://sigma.octopart.com/147068078/image/TURCK-BI2-EH6.5-AP6X-V1131.jpg,,,,,,,,
BI5-M18-VP4X-H1141,1,https://sigma.octopart.com/88971579/image/TURCK-BI-5-M18-VP4X-H1141.jpg,,,,,,,,
NI3-EG08K-AP6X,1,https://sigma.octopart.com/138790021/image/TURCK-NI-3-EG08K-AP6X.jpg,,,,,,,,
BI2-M12-AD4X-H1141,1,https://sigma.octopart.com/10050778/image/TURCK-BI2-M12-AD4X-H1141.jpg,,,,,,,,
